run_date,platform,backend,input_bits,circuit_length,shots,counts_json,success_probability,job_id,job_start_time,job_end_time,sdk_version,notes
2025-10-24,rigetti,Ankaa-3,11,5,100,"{""01"": 92, ""10"": 3, ""00"": 2, ""11"": 3}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/04d5756d-a3e4-4195-9bd6-b6fff714585b,2025-10-24T18:05:23.468Z,2025-10-24T18:05:24.053Z,,
2025-10-24,rigetti,Ankaa-3,00,5,100,"{""00"": 92, ""01"": 6, ""10"": 2}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/053a1742-e485-4501-959c-f8d04f11e8a1,2025-10-24T18:05:18.578Z,2025-10-24T18:05:19.210Z,,
2025-10-24,rigetti,Ankaa-3,01,4,100,"{""10"": 93, ""00"": 3, ""11"": 4}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/082474f7-6822-46b6-9f34-81ab5a6be901,2025-10-24T18:05:26.015Z,2025-10-24T18:05:26.669Z,,
2025-10-24,rigetti,Ankaa-3,00,4,100,"{""00"": 98, ""01"": 2}",0.98,arn:aws:braket:us-west-1:835581428919:quantum-task/0862dc0e-cca9-40b9-8887-48d068e02e4b,2025-10-24T18:05:17.670Z,2025-10-24T18:05:18.921Z,,
2025-10-24,rigetti,Ankaa-3,10,2,100,"{""01"": 94, ""00"": 4, ""11"": 2}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/0cca67a5-9b75-4282-b44c-299f9a43fb95,2025-10-24T18:05:14.101Z,2025-10-24T18:05:14.717Z,,
2025-10-24,rigetti,Ankaa-3,01,3,100,"{""10"": 85, ""00"": 11, ""11"": 4}",0.85,arn:aws:braket:us-west-1:835581428919:quantum-task/115136f8-91f5-4086-a731-7ddf3e558ebd,2025-10-24T18:05:21.314Z,2025-10-24T18:05:22.012Z,,
2025-10-24,rigetti,Ankaa-3,11,6,100,"{""11"": 94, ""10"": 5, ""00"": 1}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/12f4f469-c66f-45d0-9f49-81c794fe39e3,2025-10-24T18:05:08.981Z,2025-10-24T18:05:09.621Z,,
2025-10-24,rigetti,Ankaa-3,00,5,100,"{""00"": 95, ""10"": 3, ""01"": 2}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/139cb743-e351-455f-9b97-b2aff3f22a86,2025-10-24T18:05:14.868Z,2025-10-24T18:05:16.068Z,,
2025-10-24,rigetti,Ankaa-3,01,2,100,"{""11"": 93, ""10"": 4, ""01"": 3}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/13be82ea-f959-4f1c-892f-741e9c2ceb5b,2025-10-24T18:05:20.609Z,2025-10-24T18:05:21.391Z,,
2025-10-24,rigetti,Ankaa-3,01,2,100,"{""11"": 90, ""00"": 1, ""10"": 3, ""01"": 6}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/13c88efe-a281-4397-8e08-65fee990f80e,2025-10-24T18:03:53.841Z,2025-10-24T18:03:59.286Z,,
2025-10-24,rigetti,Ankaa-3,00,5,100,"{""00"": 95, ""10"": 4, ""01"": 1}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/14b3ae2c-6f91-4074-9eca-989cae77f7ff,2025-10-24T18:05:15.500Z,2025-10-24T18:05:16.313Z,,
2025-10-24,rigetti,Ankaa-3,11,5,100,"{""01"": 89, ""10"": 2, ""00"": 5, ""11"": 4}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/18c4c530-ed79-474a-aa66-0621ac408560,2025-10-24T18:05:11.320Z,2025-10-24T18:05:12.005Z,,
2025-10-24,rigetti,Ankaa-3,01,1,100,"{""01"": 93, ""00"": 5, ""11"": 2}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/18f3c697-9507-400a-92a8-b683309f6a79,2025-10-24T18:05:15.070Z,2025-10-24T18:05:16.179Z,,
2025-10-24,rigetti,Ankaa-3,10,6,100,"{""10"": 93, ""11"": 2, ""00"": 5}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/1a539444-ad18-4b7b-9bc3-b75c5d8f2b06,2025-10-24T18:05:10.541Z,2025-10-24T18:05:11.220Z,,
2025-10-24,rigetti,Ankaa-3,00,5,100,"{""00"": 94, ""01"": 3, ""10"": 3}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/1aa23275-9dd0-41ba-bc19-15afe8c97672,2025-10-24T18:05:16.656Z,2025-10-24T18:05:17.236Z,,
2025-10-24,rigetti,Ankaa-3,00,5,100,"{""00"": 97, ""10"": 1, ""01"": 1, ""11"": 1}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/21ce185f-8a43-4269-b4cc-2322a4537a00,2025-10-24T18:05:03.591Z,2025-10-24T18:05:06.458Z,,
2025-10-24,rigetti,Ankaa-3,11,6,100,"{""10"": 4, ""11"": 91, ""01"": 5}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/21ec38bd-774f-4bc8-8056-d75e169135b1,2025-10-24T18:03:54.529Z,2025-10-24T18:03:59.306Z,,
2025-10-24,rigetti,Ankaa-3,01,5,100,"{""01"": 9, ""11"": 85, ""10"": 4, ""00"": 2}",0.85,arn:aws:braket:us-west-1:835581428919:quantum-task/23d13486-b0ea-483d-999e-652af89e53d6,2025-10-24T18:05:25.326Z,2025-10-24T18:05:26.564Z,,
2025-10-24,rigetti,Ankaa-3,11,3,100,"{""11"": 86, ""10"": 8, ""01"": 6}",0.86,arn:aws:braket:us-west-1:835581428919:quantum-task/24178482-4b45-4dc8-b177-02b3abc220ef,2025-10-24T18:05:10.960Z,2025-10-24T18:05:11.542Z,,
2025-10-24,rigetti,Ankaa-3,11,5,100,"{""01"": 92, ""11"": 4, ""10"": 3, ""00"": 1}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/283bfbde-8262-4b87-a65f-d09fe0e99fe9,2025-10-24T18:05:26.656Z,2025-10-24T18:05:27.277Z,,
2025-10-24,rigetti,Ankaa-3,10,5,100,"{""10"": 90, ""00"": 4, ""01"": 1, ""11"": 5}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/2a86be18-4875-4722-926d-351e59bb3669,2025-10-24T18:05:05.134Z,2025-10-24T18:05:06.510Z,,
2025-10-24,rigetti,Ankaa-3,00,1,100,"{""00"": 91, ""10"": 6, ""01"": 3}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/2e96e156-81ee-483a-8c2d-f445859e3fb5,2025-10-24T18:05:19.202Z,2025-10-24T18:05:19.806Z,,
2025-10-24,rigetti,Ankaa-3,00,5,100,"{""00"": 91, ""10"": 6, ""01"": 2, ""11"": 1}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/305dcc3c-196c-4074-962e-fd918b7fe850,2025-10-24T18:05:09.191Z,2025-10-24T18:05:09.825Z,,
2025-10-24,rigetti,Ankaa-3,00,3,100,"{""00"": 95, ""01"": 1, ""10"": 4}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/320539d6-85eb-4b5f-ab25-166a67162a1f,2025-10-24T18:05:18.779Z,2025-10-24T18:05:19.450Z,,
2025-10-24,rigetti,Ankaa-3,11,2,100,"{""10"": 91, ""00"": 9}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/3a89ac1e-df46-4cc3-8813-2243f201b051,2025-10-24T18:05:06.613Z,2025-10-24T18:05:07.405Z,,
2025-10-24,rigetti,Ankaa-3,11,6,100,"{""11"": 89, ""01"": 7, ""10"": 4}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/3f44051c-b34e-4374-abb1-de490abc71c1,2025-10-24T18:05:04.447Z,2025-10-24T18:05:06.422Z,,
2025-10-24,rigetti,Ankaa-3,11,6,100,"{""11"": 90, ""01"": 3, ""10"": 5, ""00"": 2}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/427cb6fc-8d7d-4e81-9e84-2f5dde851dc0,2025-10-24T18:05:08.579Z,2025-10-24T18:05:09.304Z,,
2025-10-24,rigetti,Ankaa-3,11,6,100,"{""11"": 91, ""10"": 5, ""01"": 4}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/44ccbfb6-f6e4-440d-b37a-05d765093298,2025-10-24T18:05:05.998Z,2025-10-24T18:05:06.714Z,,
2025-10-24,rigetti,Ankaa-3,11,2,100,"{""00"": 8, ""10"": 92}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/47761710-b4fe-4690-8295-3e69a3c6dde8,2025-10-24T18:05:18.288Z,2025-10-24T18:05:19.035Z,,
2025-10-24,rigetti,Ankaa-3,11,5,100,"{""01"": 91, ""10"": 4, ""00"": 4, ""11"": 1}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/4a56a529-61f7-4d68-a494-95385af23a0b,2025-10-24T18:05:17.459Z,2025-10-24T18:05:18.095Z,,
2025-10-24,rigetti,Ankaa-3,11,1,100,"{""10"": 92, ""00"": 5, ""11"": 3}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/4ca4108d-0628-4e8d-b742-45870a191739,2025-10-24T18:05:05.637Z,2025-10-24T18:05:06.493Z,,
2025-10-24,rigetti,Ankaa-3,01,3,100,"{""10"": 90, ""00"": 6, ""11"": 4}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/4e972ddf-a4a4-4eca-b88f-976154e2a68e,2025-10-24T18:05:09.797Z,2025-10-24T18:05:11.309Z,,
2025-10-24,rigetti,Ankaa-3,00,1,100,"{""00"": 93, ""10"": 5, ""01"": 2}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/4ee3ed0e-9084-4ca6-8d90-97c8f0aa9abe,2025-10-24T18:05:20.202Z,2025-10-24T18:05:21.191Z,,
2025-10-24,rigetti,Ankaa-3,11,1,100,"{""10"": 91, ""00"": 5, ""11"": 4}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/5164ced1-4cba-4ef1-96c3-c3c980258528,2025-10-24T18:05:14.517Z,2025-10-24T18:05:15.178Z,,
2025-10-24,rigetti,Ankaa-3,01,4,100,"{""10"": 89, ""00"": 9, ""11"": 2}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/524a065d-4a52-4108-937c-551afb06bbcc,2025-10-24T18:05:13.363Z,2025-10-24T18:05:14.038Z,,
2025-10-24,rigetti,Ankaa-3,10,5,100,"{""10"": 91, ""00"": 5, ""01"": 2, ""11"": 2}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/5362e34b-be19-4aaa-85c9-21974bd63dfd,2025-10-24T18:05:18.072Z,2025-10-24T18:05:18.807Z,,
2025-10-24,rigetti,Ankaa-3,01,2,100,"{""11"": 89, ""10"": 5, ""01"": 6}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/536ea4de-ab6d-4888-867e-916a1caacc84,2025-10-24T18:05:08.778Z,2025-10-24T18:05:09.417Z,,
2025-10-24,rigetti,Ankaa-3,01,2,100,"{""11"": 80, ""01"": 11, ""10"": 9}",0.8,arn:aws:braket:us-west-1:835581428919:quantum-task/57507958-c78e-4fc0-a1c8-ed666886d1b9,2025-10-24T18:05:21.108Z,2025-10-24T18:05:21.764Z,,
2025-10-24,rigetti,Ankaa-3,10,2,100,"{""01"": 96, ""11"": 2, ""00"": 2}",0.96,arn:aws:braket:us-west-1:835581428919:quantum-task/57f5304e-7caa-4f9c-aa97-8b99efbac605,2025-10-24T18:05:07.493Z,2025-10-24T18:05:08.634Z,,
2025-10-24,rigetti,Ankaa-3,00,1,100,"{""00"": 98, ""10"": 2}",0.98,arn:aws:braket:us-west-1:835581428919:quantum-task/5821cc2b-dac2-49ce-8a15-331ea67dba5d,2025-10-24T18:05:06.196Z,2025-10-24T18:05:07.383Z,,
2025-10-24,rigetti,Ankaa-3,10,1,100,"{""11"": 92, ""10"": 7, ""01"": 1}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/583f56fa-17c7-4089-b05e-09182aca0956,2025-10-24T18:05:04.920Z,2025-10-24T18:05:06.263Z,,
2025-10-24,rigetti,Ankaa-3,10,1,100,"{""11"": 91, ""01"": 6, ""10"": 3}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/5cfb9f73-b0fe-4631-8f57-06b977519aad,2025-10-24T18:05:27.282Z,2025-10-24T18:05:27.974Z,,
2025-10-24,rigetti,Ankaa-3,10,5,100,"{""10"": 90, ""00"": 9, ""01"": 1}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/5e4ba8d9-0a57-493e-95fc-e41f7d465a66,2025-10-24T18:05:24.539Z,2025-10-24T18:05:25.171Z,,
2025-10-24,rigetti,Ankaa-3,10,6,100,"{""10"": 94, ""00"": 4, ""11"": 2}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/5ee1ad78-1ba0-48a7-9f18-d877d3ec3d06,2025-10-24T18:05:15.722Z,2025-10-24T18:05:16.435Z,,
2025-10-24,rigetti,Ankaa-3,01,4,100,"{""10"": 93, ""00"": 5, ""11"": 2}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/600f58fe-0442-426e-a586-c8724c83f156,2025-10-24T18:03:52.364Z,2025-10-24T18:03:54.323Z,,
2025-10-24,rigetti,Ankaa-3,11,1,100,"{""10"": 94, ""00"": 5, ""11"": 1}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/61c20707-04ed-46dc-9527-573e94273e30,2025-10-24T18:03:53.635Z,2025-10-24T18:03:54.838Z,,
2025-10-24,rigetti,Ankaa-3,11,4,100,"{""01"": 94, ""11"": 2, ""00"": 4}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/662f0fe3-94a3-4290-801d-1f6ff95bab38,2025-10-24T18:03:53.424Z,2025-10-24T18:03:54.448Z,,
2025-10-24,rigetti,Ankaa-3,00,3,100,"{""00"": 94, ""10"": 3, ""01"": 3}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/665a4172-8954-407f-a2cd-07f96fa481a1,2025-10-24T18:05:07.058Z,2025-10-24T18:05:07.733Z,,
2025-10-24,rigetti,Ankaa-3,10,2,100,"{""01"": 96, ""11"": 3, ""00"": 1}",0.96,arn:aws:braket:us-west-1:835581428919:quantum-task/67d28ee6-2879-414f-9c25-842b5a83ff9d,2025-10-24T18:05:10.327Z,2025-10-24T18:05:11.296Z,,
2025-10-24,rigetti,Ankaa-3,10,5,100,"{""10"": 93, ""00"": 5, ""11"": 2}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/68d25215-e089-4293-bdab-5e0b58ad3be7,2025-10-24T18:05:26.869Z,2025-10-24T18:05:27.524Z,,
2025-10-24,rigetti,Ankaa-3,01,3,100,"{""10"": 94, ""00"": 5, ""11"": 1}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/694225fb-a9c8-4116-8db3-4681a967580f,2025-10-24T18:05:11.535Z,2025-10-24T18:05:12.178Z,,
2025-10-24,rigetti,Ankaa-3,11,5,100,"{""01"": 86, ""10"": 2, ""11"": 5, ""00"": 7}",0.86,arn:aws:braket:us-west-1:835581428919:quantum-task/6cb0c32b-e870-4ed4-84ac-cb2f39eea7a1,2025-10-24T18:05:09.594Z,2025-10-24T18:05:11.083Z,,
2025-10-24,rigetti,Ankaa-3,01,2,100,"{""11"": 96, ""10"": 2, ""01"": 2}",0.96,arn:aws:braket:us-west-1:835581428919:quantum-task/6fdaf047-0b34-4df3-805d-754c7a709996,2025-10-24T18:05:06.838Z,2025-10-24T18:05:07.516Z,,
2025-10-24,rigetti,Ankaa-3,10,3,100,"{""01"": 91, ""00"": 5, ""11"": 4}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/707c6330-5de0-41f2-9138-3358ac7ebdae,2025-10-24T18:05:25.620Z,2025-10-24T18:05:26.304Z,,
2025-10-24,rigetti,Ankaa-3,11,2,100,"{""10"": 92, ""00"": 7, ""11"": 1}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/70bb9a12-3258-4328-9f3b-75c0bb1bb09d,2025-10-24T18:05:04.238Z,2025-10-24T18:05:06.065Z,,
2025-10-24,rigetti,Ankaa-3,10,3,100,"{""01"": 89, ""11"": 4, ""00"": 7}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/7235cba6-aa2b-4983-a93d-e4f92d97d3c7,2025-10-24T17:53:14.089Z,2025-10-24T17:58:16.045Z,,
2025-10-24,rigetti,Ankaa-3,00,1,100,"{""00"": 98, ""10"": 2}",0.98,arn:aws:braket:us-west-1:835581428919:quantum-task/724289bc-2da7-4ec9-8086-6dd461cc98b4,2025-10-24T18:05:12.945Z,2025-10-24T18:05:13.617Z,,
2025-10-24,rigetti,Ankaa-3,01,6,100,"{""01"": 92, ""00"": 7, ""10"": 1}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/73c89aa6-4006-458a-b46d-bc900239a3ae,2025-10-24T18:05:23.675Z,2025-10-24T18:05:24.284Z,,
2025-10-24,rigetti,Ankaa-3,11,2,100,"{""10"": 92, ""00"": 8}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/775fb7a4-02f8-4d00-a5ef-1011be40bb24,2025-10-24T18:03:54.249Z,2025-10-24T18:03:59.478Z,,
2025-10-24,rigetti,Ankaa-3,00,5,100,"{""00"": 99, ""10"": 1}",0.99,arn:aws:braket:us-west-1:835581428919:quantum-task/77cb6213-f646-4a09-a359-7afbef44fa1b,2025-10-24T18:05:07.262Z,2025-10-24T18:05:07.967Z,,
2025-10-24,rigetti,Ankaa-3,01,3,100,"{""10"": 91, ""00"": 6, ""11"": 3}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/7a15dc3f-86dd-4525-b70f-a19d14c16eeb,2025-10-24T18:05:11.752Z,2025-10-24T18:05:12.392Z,,
2025-10-24,rigetti,Ankaa-3,11,3,100,"{""11"": 85, ""10"": 6, ""01"": 8, ""00"": 1}",0.85,arn:aws:braket:us-west-1:835581428919:quantum-task/7f32c6a2-11f7-40bc-b59b-755aa59e10b7,2025-10-24T18:05:09.398Z,2025-10-24T18:05:11.067Z,,
2025-10-24,rigetti,Ankaa-3,10,6,100,"{""10"": 97, ""00"": 3}",0.97,arn:aws:braket:us-west-1:835581428919:quantum-task/7fd025b0-b478-4b70-9e43-4b75a2760efe,2025-10-24T18:05:17.869Z,2025-10-24T18:05:18.522Z,,
2025-10-24,rigetti,Ankaa-3,11,2,100,"{""10"": 93, ""00"": 6, ""11"": 1}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/7fdec49c-0fed-4c56-9c3e-ae669d4cf10d,2025-10-24T18:05:20.411Z,2025-10-24T18:05:21.330Z,,
2025-10-24,rigetti,Ankaa-3,00,2,100,"{""00"": 95, ""01"": 5}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/827d02dd-42f0-40f8-a492-8d210b7c145e,2025-10-24T18:05:27.075Z,2025-10-24T18:05:28.219Z,,
2025-10-24,rigetti,Ankaa-3,01,1,100,"{""01"": 93, ""00"": 6, ""11"": 1}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/83e47da2-5ec7-4419-baa3-a984ab0426fb,2025-10-24T18:05:26.442Z,2025-10-24T18:05:27.039Z,,
2025-10-24,rigetti,Ankaa-3,11,4,100,"{""01"": 86, ""11"": 4, ""00"": 10}",0.86,arn:aws:braket:us-west-1:835581428919:quantum-task/83e7e34d-0bad-4d74-b6a2-7e34da53ebef,2025-10-24T18:05:15.291Z,2025-10-24T18:05:16.203Z,,
2025-10-24,rigetti,Ankaa-3,11,2,100,"{""10"": 94, ""00"": 5, ""11"": 1}",0.94,arn:aws:braket:us-west-1:835581428919:quantum-task/83f81410-2c8e-42aa-85b9-b630953ca750,2025-10-24T18:05:22.773Z,2025-10-24T18:05:23.375Z,,
2025-10-24,rigetti,Ankaa-3,10,2,100,"{""01"": 91, ""00"": 5, ""11"": 4}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/84821f30-d4d0-4d2a-adaf-07191c58c1da,2025-10-24T18:05:19.565Z,2025-10-24T18:05:21.068Z,,
2025-10-24,rigetti,Ankaa-3,11,5,100,"{""01"": 91, ""11"": 4, ""00"": 2, ""10"": 3}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/8bfeb808-b5c4-4aef-813a-f4798f295524,2025-10-24T18:05:16.863Z,2025-10-24T18:05:17.477Z,,
2025-10-24,rigetti,Ankaa-3,11,5,100,"{""01"": 95, ""10"": 2, ""00"": 2, ""11"": 1}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/8e6b68f4-2694-4338-95b1-32f3b2c314c1,2025-10-24T18:05:04.714Z,2025-10-24T18:05:06.211Z,,
2025-10-24,rigetti,Ankaa-3,00,6,100,"{""00"": 95, ""01"": 4, ""10"": 1}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/8f7cb85a-53cd-45d3-ab4d-40e85b4432aa,2025-10-24T18:05:05.339Z,2025-10-24T18:05:06.672Z,,
2025-10-24,rigetti,Ankaa-3,00,6,100,"{""00"": 93, ""10"": 6, ""01"": 1}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/903897c4-d7cb-4e8c-80ab-3e3a4bcbb343,2025-10-24T18:05:25.817Z,2025-10-24T18:05:26.453Z,,
2025-10-24,rigetti,Ankaa-3,11,3,100,"{""10"": 5, ""11"": 88, ""01"": 7}",0.88,arn:aws:braket:us-west-1:835581428919:quantum-task/9081a14b-3f10-44b2-91e1-f0966552f594,2025-10-24T18:05:23.268Z,2025-10-24T18:05:23.910Z,,
2025-10-24,rigetti,Ankaa-3,10,6,100,"{""10"": 95, ""11"": 4, ""00"": 1}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/909d152f-3a6b-4b7c-a4d3-a1a5e759c899,2025-10-24T18:05:19.990Z,2025-10-24T18:05:21.226Z,,
2025-10-24,rigetti,Ankaa-3,10,1,100,"{""11"": 90, ""10"": 7, ""01"": 3}",0.9,arn:aws:braket:us-west-1:835581428919:quantum-task/90e926ba-ea8d-4f48-8118-73f45e60d551,2025-10-24T18:05:22.344Z,2025-10-24T18:05:23.068Z,,
2025-10-24,rigetti,Ankaa-3,10,4,100,"{""11"": 84, ""01"": 9, ""10"": 6, ""00"": 1}",0.84,arn:aws:braket:us-west-1:835581428919:quantum-task/91c619bf-f183-4ba3-af5c-7096af840e54,2025-10-24T18:05:08.221Z,2025-10-24T18:05:08.937Z,,
2025-10-24,rigetti,Ankaa-3,00,3,100,"{""00"": 91, ""01"": 8, ""10"": 1}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/9291c3ea-0616-4b30-8f53-5000e063a279,2025-10-24T18:05:03.800Z,2025-10-24T18:05:06.191Z,,
2025-10-24,rigetti,Ankaa-3,10,6,100,"{""10"": 89, ""00"": 8, ""11"": 3}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/9493d9da-66b1-4412-8f5c-515cb590cb9d,2025-10-24T18:03:54.042Z,2025-10-24T18:03:59.067Z,,
2025-10-24,rigetti,Ankaa-3,11,5,100,"{""01"": 93, ""11"": 5, ""10"": 1, ""00"": 1}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/9a13e0ac-2981-4a79-a4b5-f073e4ca45ad,2025-10-24T18:05:25.112Z,2025-10-24T18:05:26.170Z,,
2025-10-24,rigetti,Ankaa-3,10,2,100,"{""01"": 91, ""00"": 5, ""11"": 4}",0.91,arn:aws:braket:us-west-1:835581428919:quantum-task/9b1cbf42-7286-418b-bb84-8bf41b98cb90,2025-10-24T18:05:26.239Z,2025-10-24T18:05:26.917Z,,
2025-10-24,rigetti,Ankaa-3,01,2,100,"{""11"": 95, ""01"": 2, ""10"": 3}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/9ba8e821-0d1f-402b-907f-27d844ca7e07,2025-10-24T18:05:17.082Z,2025-10-24T18:05:17.682Z,,
2025-10-24,rigetti,Ankaa-3,00,3,100,"{""00"": 92, ""10"": 4, ""01"": 4}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/a31ef804-e68f-47c8-8a2b-8778933857f1,2025-10-24T18:05:04.016Z,2025-10-24T18:05:06.309Z,,
2025-10-24,rigetti,Ankaa-3,10,6,100,"{""00"": 8, ""10"": 87, ""11"": 4, ""01"": 1}",0.87,arn:aws:braket:us-west-1:835581428919:quantum-task/a4bdc462-31f4-4c49-884a-71d44cb5bc08,2025-10-24T18:03:52.579Z,2025-10-24T18:03:59.265Z,,
2025-10-24,rigetti,Ankaa-3,10,5,100,"{""10"": 93, ""00"": 6, ""01"": 1}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/a93319f2-1afd-4e70-aa27-acf04df80cdf,2025-10-24T18:05:16.441Z,2025-10-24T18:05:17.104Z,,
2025-10-24,rigetti,Ankaa-3,01,1,100,"{""01"": 95, ""00"": 5}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/aa37fb0b-ce99-4278-95ed-0b00e9d8adb6,2025-10-24T18:05:08.001Z,2025-10-24T18:05:09.440Z,,
2025-10-24,rigetti,Ankaa-3,00,4,100,"{""00"": 100}",1.0,arn:aws:braket:us-west-1:835581428919:quantum-task/acdbda05-5c13-41f4-acfb-121a43cd1498,2025-10-24T18:05:22.559Z,2025-10-24T18:05:23.166Z,,
2025-10-24,rigetti,Ankaa-3,10,4,100,"{""11"": 88, ""10"": 7, ""01"": 5}",0.88,arn:aws:braket:us-west-1:835581428919:quantum-task/aed64077-9509-41c5-a01a-8018097eed34,2025-10-24T18:05:19.773Z,2025-10-24T18:05:21.181Z,,
2025-10-24,rigetti,Ankaa-3,00,5,100,"{""00"": 92, ""11"": 2, ""10"": 4, ""01"": 2}",0.92,arn:aws:braket:us-west-1:835581428919:quantum-task/b3482029-7719-472a-be0c-d0b3a9a5d14f,2025-10-24T18:05:07.709Z,2025-10-24T18:05:08.344Z,,
2025-10-24,rigetti,Ankaa-3,10,4,100,"{""11"": 93, ""10"": 2, ""01"": 5}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/b564df41-818c-460a-aa58-2099a5b26b07,2025-10-24T18:05:24.309Z,2025-10-24T18:05:24.869Z,,
2025-10-24,rigetti,Ankaa-3,00,3,100,"{""00"": 99, ""10"": 1}",0.99,arn:aws:braket:us-west-1:835581428919:quantum-task/b67f68b9-ef99-47fe-8b28-4ee232294813,2025-10-24T18:05:20.902Z,2025-10-24T18:05:21.500Z,,
2025-10-24,rigetti,Ankaa-3,01,2,100,"{""11"": 89, ""00"": 1, ""10"": 3, ""01"": 7}",0.89,arn:aws:braket:us-west-1:835581428919:quantum-task/b7d6c96c-1a6f-4dd5-8953-2f6ec81a55ec,2025-10-24T18:05:14.306Z,2025-10-24T18:05:14.940Z,,
2025-10-24,rigetti,Ankaa-3,10,1,100,"{""11"": 93, ""01"": 3, ""10"": 4}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/bd778a97-4fc5-4568-8e99-ee8a84235d6f,2025-10-24T18:03:52.963Z,2025-10-24T18:03:59.240Z,,
2025-10-24,rigetti,Ankaa-3,10,1,100,"{""11"": 93, ""01"": 4, ""00"": 1, ""10"": 2}",0.93,arn:aws:braket:us-west-1:835581428919:quantum-task/c5351e66-5585-4bb1-8a06-dac26c76989c,2025-10-24T18:05:16.232Z,2025-10-24T18:05:16.901Z,,
2025-10-24,rigetti,Ankaa-3,00,3,100,"{""00"": 95, ""01"": 2, ""10"": 3}",0.95,arn:aws:braket:us-west-1:835581428919:quantum-task/c648f29d-24fa-4c8f-82e7-67a7308d4285,2025-10-24T18:05:21.758Z,2025-10-24T18:05:22.373Z,,
