run_date,platform,backend,input_bits,circuit_length,shots,counts_json,success_probability,job_id,job_start_time,job_end_time,qpu_execution_sec,sdk_version,notes
2024-02-13,ionq,Harmony,00,4,1000,"{""00"": 958, ""10"": 11, ""01"": 10, ""11"": 21}",0.958,arn:aws:braket:us-east-1:835581428919:quantum-task/0020e43a-5a65-47ab-8f24-7e4b485076cd,2024-02-13T22:08:08.615Z,2024-04-03T12:38:27.513Z,,,
2024-02-13,ionq,Harmony,01,1,1000,"{""00"": 8, ""10"": 1, ""01"": 990, ""11"": 1}",0.99,arn:aws:braket:us-east-1:835581428919:quantum-task/007ee42d-1338-4c84-8c65-6647d37dead6,2024-02-13T22:03:23.153Z,2024-04-02T12:08:15.338Z,,,
2024-02-13,ionq,Harmony,01,3,1000,"{""00"": 40, ""10"": 879, ""01"": 23, ""11"": 58}",0.879,arn:aws:braket:us-east-1:835581428919:quantum-task/00b836d1-419e-4c49-97f7-6a9ee40980ac,2024-02-13T22:00:22.687Z,2024-03-30T21:51:42.304Z,,,
2024-02-13,ionq,Harmony,11,3,1000,"{""00"": 13, ""10"": 16, ""01"": 10, ""11"": 961}",0.961,arn:aws:braket:us-east-1:835581428919:quantum-task/00becc79-9cb4-4af1-ac8f-353e44d6ad3a,2024-02-13T22:06:24.325Z,2024-04-03T00:54:10.115Z,,,
2024-02-13,ionq,Harmony,11,5,1000,"{""00"": 33, ""10"": 15, ""01"": 944, ""11"": 8}",0.944,arn:aws:braket:us-east-1:835581428919:quantum-task/01236184-e71d-47a3-ac18-891ac0fcbed0,2024-02-13T22:06:00.870Z,2024-04-02T17:58:13.985Z,,,
2024-02-13,ionq,Harmony,11,3,1000,"{""00"": 14, ""10"": 11, ""01"": 7, ""11"": 968}",0.968,arn:aws:braket:us-east-1:835581428919:quantum-task/01a44cd9-69ef-41be-9232-526c0247e435,2024-02-13T22:03:08.085Z,2024-04-01T15:48:01.357Z,,,
2024-02-13,ionq,Harmony,10,4,1000,"{""00"": 14, ""10"": 14, ""01"": 16, ""11"": 956}",0.956,arn:aws:braket:us-east-1:835581428919:quantum-task/01d84829-8cf4-421b-a0ed-429fcde920a8,2024-02-13T22:05:17.722Z,2024-04-02T12:58:02.093Z,,,
2024-02-13,ionq,Harmony,01,5,1000,"{""00"": 13, ""10"": 36, ""01"": 14, ""11"": 937}",0.937,arn:aws:braket:us-east-1:835581428919:quantum-task/01ee4a77-ab7e-4e5e-9470-1efa6dcef3ef,2024-02-13T22:08:40.896Z,2024-04-03T18:22:45.162Z,,,
2024-02-13,ionq,Harmony,01,1,1000,"{""00"": 12, ""01"": 985, ""11"": 3}",0.985,arn:aws:braket:us-east-1:835581428919:quantum-task/0263a44b-a8cc-4115-9a51-163fb7fa0a9e,2024-02-13T22:02:44.462Z,2024-04-01T07:55:56.498Z,,,
2024-02-13,ionq,Harmony,11,1,1000,"{""00"": 12, ""10"": 975, ""11"": 13}",0.975,arn:aws:braket:us-east-1:835581428919:quantum-task/026beba3-76e6-46f7-b80d-fb46a2c5bb1e,2024-02-13T22:00:20.983Z,2024-03-30T20:03:13.006Z,,,
2024-02-13,ionq,Harmony,00,5,1000,"{""00"": 914, ""10"": 17, ""01"": 37, ""11"": 32}",0.914,arn:aws:braket:us-east-1:835581428919:quantum-task/027e5a10-c669-412c-a5e6-65affebfebf6,2024-02-13T22:07:28.282Z,2024-04-03T07:58:46.241Z,,,
2024-02-13,ionq,Harmony,00,3,1000,"{""00"": 949, ""10"": 18, ""01"": 17, ""11"": 16}",0.949,arn:aws:braket:us-east-1:835581428919:quantum-task/0283fd93-f3d4-4ac0-bb11-e9f0b3d6825c,2024-02-13T22:06:36.405Z,2024-04-03T01:53:21.028Z,,,
2024-02-13,ionq,Harmony,00,2,1000,"{""00"": 971, ""10"": 13, ""01"": 6, ""11"": 10}",0.971,arn:aws:braket:us-east-1:835581428919:quantum-task/02970bed-8574-493c-9b55-74eb7a99eedd,2024-02-13T22:08:23.248Z,2024-04-03T13:07:59.321Z,,,
2024-02-13,ionq,Harmony,11,4,1000,"{""00"": 27, ""10"": 3, ""01"": 945, ""11"": 25}",0.945,arn:aws:braket:us-east-1:835581428919:quantum-task/03172458-9b85-47ff-9036-daad6ae630ea,2024-02-13T22:05:55.938Z,2024-04-02T17:19:08.349Z,,,
2024-02-13,ionq,Harmony,00,6,1000,"{""00"": 917, ""10"": 27, ""01"": 21, ""11"": 35}",0.917,arn:aws:braket:us-east-1:835581428919:quantum-task/03410972-5df4-4ffa-9736-f83ab37834f0,2024-02-13T22:08:26.543Z,2024-04-03T13:40:58.830Z,,,
2024-02-13,ionq,Harmony,01,1,1000,"{""00"": 18, ""10"": 1, ""01"": 979, ""11"": 2}",0.979,arn:aws:braket:us-east-1:835581428919:quantum-task/036b2dee-3549-489d-a525-97e3c13b2371,2024-02-13T22:02:54.897Z,2024-04-01T14:54:17.872Z,,,
2024-02-13,ionq,Harmony,01,3,1000,"{""00"": 16, ""10"": 955, ""01"": 14, ""11"": 15}",0.955,arn:aws:braket:us-east-1:835581428919:quantum-task/03954ca7-33ca-48b4-8110-30df38e521d5,2024-02-13T22:07:16.418Z,2024-04-03T07:13:39.178Z,,,
2024-02-13,ionq,Harmony,01,3,1000,"{""00"": 15, ""10"": 963, ""01"": 10, ""11"": 12}",0.963,arn:aws:braket:us-east-1:835581428919:quantum-task/03c48a6a-edc1-4168-b18c-2a5547e6dab8,2024-02-13T22:00:19.813Z,2024-03-30T19:39:13.852Z,,,
2024-02-13,ionq,Harmony,11,1,1000,"{""00"": 11, ""10"": 979, ""01"": 2, ""11"": 8}",0.979,arn:aws:braket:us-east-1:835581428919:quantum-task/040e4dc7-edbc-49f0-9fc5-c625a290a01f,2024-02-13T22:03:21.069Z,2024-04-02T12:04:37.807Z,,,
2024-02-13,ionq,Harmony,11,5,1000,"{""00"": 38, ""10"": 35, ""01"": 895, ""11"": 32}",0.895,arn:aws:braket:us-east-1:835581428919:quantum-task/043f8a6e-e6bf-47fe-881b-ef7f575e74ca,2024-02-13T22:03:24.018Z,2024-04-02T12:09:13.744Z,,,
2024-02-13,ionq,Harmony,11,3,1000,"{""00"": 9, ""10"": 14, ""01"": 17, ""11"": 960}",0.96,arn:aws:braket:us-east-1:835581428919:quantum-task/046ce2e8-1322-46f1-a471-f686474e5012,2024-02-13T22:06:50.837Z,2024-04-03T02:35:35.104Z,,,
2024-02-13,ionq,Harmony,01,6,1000,"{""00"": 24, ""10"": 22, ""01"": 919, ""11"": 35}",0.919,arn:aws:braket:us-east-1:835581428919:quantum-task/04a4cc76-f446-4b0a-a13c-a76055db1b6e,2024-02-13T22:05:12.039Z,2024-04-02T12:52:44.331Z,,,
2024-02-13,ionq,Harmony,00,6,1000,"{""00"": 744, ""10"": 94, ""01"": 106, ""11"": 56}",0.744,arn:aws:braket:us-east-1:835581428919:quantum-task/04ca79e6-45f6-4a31-bf21-4b833f4049e6,2024-02-13T22:07:31.379Z,2024-04-03T08:17:14.669Z,,,
2024-02-13,ionq,Harmony,10,1,1000,"{""00"": 2, ""10"": 16, ""01"": 5, ""11"": 977}",0.977,arn:aws:braket:us-east-1:835581428919:quantum-task/04d1b8ba-61d4-48d1-b578-df679c25859c,2024-02-13T22:08:47.488Z,2024-04-03T18:42:39.026Z,,,
2024-02-13,ionq,Harmony,11,2,1000,"{""00"": 13, ""10"": 972, ""01"": 14, ""11"": 1}",0.972,arn:aws:braket:us-east-1:835581428919:quantum-task/04e68e5b-1d79-43cf-911a-b58273fd2715,2024-02-13T22:02:51.494Z,2024-04-01T14:49:17.874Z,,,
2024-02-13,ionq,Harmony,01,1,1000,"{""00"": 12, ""10"": 4, ""01"": 980, ""11"": 4}",0.98,arn:aws:braket:us-east-1:835581428919:quantum-task/050ecf68-5ee4-4cb0-a46c-88d1425eba29,2024-02-13T22:08:03.378Z,2024-04-03T11:10:26.313Z,,,
2024-02-13,ionq,Harmony,10,4,1000,"{""00"": 9, ""10"": 15, ""01"": 16, ""11"": 960}",0.96,arn:aws:braket:us-east-1:835581428919:quantum-task/0535eb2d-4f7f-428d-99b7-47f022ed82a0,2024-02-13T22:05:16.049Z,2024-04-02T12:56:50.277Z,,,
2024-02-13,ionq,Harmony,00,2,1000,"{""00"": 982, ""10"": 10, ""01"": 2, ""11"": 6}",0.982,arn:aws:braket:us-east-1:835581428919:quantum-task/0569e1ee-2c8d-4abc-97bb-76f225a087c9,2024-02-13T22:08:27.405Z,2024-04-03T13:38:22.479Z,,,
2024-02-13,ionq,Harmony,11,4,1000,"{""00"": 19, ""10"": 14, ""01"": 924, ""11"": 43}",0.924,arn:aws:braket:us-east-1:835581428919:quantum-task/05926f61-1035-4c2c-835a-bf9f206b236e,2024-02-13T22:07:42.443Z,2024-04-03T10:11:46.366Z,,,
2024-02-13,ionq,Harmony,11,4,1000,"{""00"": 11, ""10"": 9, ""01"": 964, ""11"": 16}",0.964,arn:aws:braket:us-east-1:835581428919:quantum-task/05adb7a1-7bb1-40ec-81bd-cc27b106159d,2024-02-13T22:05:08.818Z,2024-04-02T12:50:17.194Z,,,
2024-02-13,ionq,Harmony,10,4,1000,"{""00"": 6, ""10"": 20, ""01"": 12, ""11"": 962}",0.962,arn:aws:braket:us-east-1:835581428919:quantum-task/05d40ecc-ed03-40b2-aa9b-4fe622545378,2024-02-13T22:05:57.140Z,2024-04-02T17:22:59.486Z,,,
2024-02-13,ionq,Harmony,11,3,1000,"{""00"": 10, ""10"": 18, ""01"": 25, ""11"": 947}",0.947,arn:aws:braket:us-east-1:835581428919:quantum-task/05dfda7a-7b8e-46f0-a287-2d5927397102,2024-02-13T22:07:25.733Z,2024-04-03T07:56:53.304Z,,,
2024-02-13,ionq,Harmony,00,5,1000,"{""00"": 938, ""10"": 7, ""01"": 38, ""11"": 17}",0.938,arn:aws:braket:us-east-1:835581428919:quantum-task/05e0e506-8a01-4c07-9639-85aa80a36aa0,2024-02-13T22:02:40.538Z,2024-04-01T07:04:57.394Z,,,
2024-02-13,ionq,Harmony,00,3,1000,"{""00"": 935, ""10"": 15, ""01"": 37, ""11"": 13}",0.935,arn:aws:braket:us-east-1:835581428919:quantum-task/0612a186-15ad-4640-aa35-3f01aed242d3,2024-02-13T22:08:39.655Z,2024-04-03T18:21:40.142Z,,,
2024-02-13,ionq,Harmony,00,1,1000,"{""00"": 995, ""10"": 2, ""01"": 2, ""11"": 1}",0.995,arn:aws:braket:us-east-1:835581428919:quantum-task/066bee82-9aa5-4dfb-aacc-8c081281054c,2024-02-13T22:03:12.202Z,2024-04-02T11:14:39.466Z,,,
2024-02-13,ionq,Harmony,00,6,1000,"{""00"": 906, ""10"": 28, ""01"": 32, ""11"": 34}",0.906,arn:aws:braket:us-east-1:835581428919:quantum-task/0670091c-b967-4973-91d8-5211f0bb13f9,2024-02-13T22:06:15.024Z,2024-04-02T23:55:49.472Z,,,
2024-02-13,ionq,Harmony,11,6,1000,"{""00"": 38, ""10"": 39, ""01"": 32, ""11"": 891}",0.891,arn:aws:braket:us-east-1:835581428919:quantum-task/06a4b3bf-6f75-4c7e-8c38-d6c278ff5926,2024-02-13T22:06:20.181Z,2024-04-03T00:00:22.338Z,,,
2024-02-13,ionq,Harmony,11,2,1000,"{""00"": 26, ""10"": 960, ""01"": 9, ""11"": 5}",0.96,arn:aws:braket:us-east-1:835581428919:quantum-task/06adf366-364a-4c28-b149-5da271657a18,2024-02-13T22:05:36.926Z,2024-04-02T16:58:37.846Z,,,
2024-02-13,ionq,Harmony,01,1,1000,"{""00"": 16, ""10"": 2, ""01"": 976, ""11"": 6}",0.976,arn:aws:braket:us-east-1:835581428919:quantum-task/06d3b5c4-7b13-4a8a-bf63-8d1f40c413d9,2024-02-13T22:05:53.980Z,2024-04-02T17:17:45.999Z,,,
2024-02-13,ionq,Harmony,00,2,1000,"{""00"": 955, ""10"": 22, ""01"": 8, ""11"": 15}",0.955,arn:aws:braket:us-east-1:835581428919:quantum-task/073ee94d-9193-4298-aa68-1cdc4ee49336,2024-02-13T22:06:57.816Z,2024-04-03T04:20:40.600Z,,,
2024-02-13,ionq,Harmony,11,4,1000,"{""00"": 15, ""10"": 8, ""01"": 961, ""11"": 16}",0.961,arn:aws:braket:us-east-1:835581428919:quantum-task/07d27fb9-8012-4048-920e-e9f391f8ad78,2024-02-13T22:02:13.740Z,2024-03-30T22:23:12.262Z,,,
2024-02-13,ionq,Harmony,00,4,1000,"{""00"": 971, ""10"": 13, ""01"": 6, ""11"": 10}",0.971,arn:aws:braket:us-east-1:835581428919:quantum-task/07d62c38-f297-4446-9e15-08cc818ee409,2024-02-13T22:05:16.687Z,2024-04-02T12:56:51.977Z,,,
2024-02-13,ionq,Harmony,11,1,1000,"{""00"": 8, ""10"": 971, ""01"": 5, ""11"": 16}",0.971,arn:aws:braket:us-east-1:835581428919:quantum-task/080b3a89-5c36-407d-ba8c-37de9a71ad8e,2024-02-13T22:05:34.028Z,2024-04-02T16:57:03.291Z,,,
2024-02-13,ionq,Harmony,11,6,1000,"{""00"": 32, ""10"": 27, ""01"": 33, ""11"": 908}",0.908,arn:aws:braket:us-east-1:835581428919:quantum-task/080ee0ee-84cc-4c5b-98b9-7ec4c74ec16b,2024-02-13T22:05:57.737Z,2024-04-02T17:30:49.284Z,,,
2024-02-13,ionq,Harmony,01,5,1000,"{""00"": 33, ""10"": 27, ""01"": 19, ""11"": 921}",0.921,arn:aws:braket:us-east-1:835581428919:quantum-task/081aa7c3-5e36-44e9-b9d9-ecf26aecdc84,2024-02-13T22:03:09.617Z,2024-04-02T11:12:28.000Z,,,
2024-02-13,ionq,Harmony,10,5,1000,"{""00"": 18, ""10"": 921, ""01"": 22, ""11"": 39}",0.921,arn:aws:braket:us-east-1:835581428919:quantum-task/081aeacf-6a72-47da-8ad2-6c9f2b6ebfcc,2024-02-13T22:06:01.063Z,2024-04-02T17:58:14.576Z,,,
2024-02-13,ionq,Harmony,00,3,1000,"{""00"": 937, ""10"": 18, ""01"": 27, ""11"": 18}",0.937,arn:aws:braket:us-east-1:835581428919:quantum-task/0839cf6c-46f1-4f72-9c12-d394920690ab,2024-02-13T22:07:45.326Z,2024-04-03T10:15:18.762Z,,,
2024-02-13,ionq,Harmony,00,6,1000,"{""00"": 928, ""10"": 19, ""01"": 29, ""11"": 24}",0.928,arn:aws:braket:us-east-1:835581428919:quantum-task/08bb5f4c-1218-40a6-a40d-dfb18c581de1,2024-02-13T22:07:29.650Z,2024-04-03T08:47:29.011Z,,,
2024-02-13,ionq,Harmony,10,3,1000,"{""00"": 13, ""10"": 3, ""01"": 969, ""11"": 15}",0.969,arn:aws:braket:us-east-1:835581428919:quantum-task/0914253a-ddda-4ae3-9820-31cba20e1c5c,2024-02-13T22:07:13.576Z,2024-04-03T07:11:44.113Z,,,
2024-02-13,ionq,Harmony,11,5,1000,"{""00"": 29, ""10"": 9, ""01"": 935, ""11"": 27}",0.935,arn:aws:braket:us-east-1:835581428919:quantum-task/092603ea-2e01-4e93-b3ee-98684bd6bcf8,2024-02-13T22:02:20.740Z,2024-03-31T12:36:46.936Z,,,
2024-02-13,ionq,Harmony,00,3,1000,"{""00"": 958, ""10"": 8, ""01"": 19, ""11"": 15}",0.958,arn:aws:braket:us-east-1:835581428919:quantum-task/093d16ff-be42-4c0e-b48f-0f42346f8521,2024-02-13T22:02:40.930Z,2024-04-01T07:05:30.929Z,,,
2024-02-13,ionq,Harmony,10,6,1000,"{""00"": 23, ""10"": 909, ""01"": 31, ""11"": 37}",0.909,arn:aws:braket:us-east-1:835581428919:quantum-task/094c5652-e771-481b-96db-b428b590ca54,2024-02-13T22:07:06.217Z,2024-04-03T07:02:54.302Z,,,
2024-02-13,ionq,Harmony,11,5,1000,"{""00"": 35, ""10"": 33, ""01"": 908, ""11"": 24}",0.908,arn:aws:braket:us-east-1:835581428919:quantum-task/0a0d4581-290d-4129-8962-525f9276e853,2024-02-13T22:05:57.932Z,2024-04-02T17:30:49.926Z,,,
2024-02-13,ionq,Harmony,10,5,1000,"{""00"": 13, ""10"": 910, ""01"": 36, ""11"": 41}",0.91,arn:aws:braket:us-east-1:835581428919:quantum-task/0add7061-97a1-4858-925a-97c731fb69c0,2024-02-13T22:06:17.886Z,2024-04-02T23:58:08.873Z,,,
2024-02-13,ionq,Harmony,01,5,1000,"{""00"": 15, ""10"": 29, ""01"": 9, ""11"": 947}",0.947,arn:aws:braket:us-east-1:835581428919:quantum-task/0b6e5571-89d0-4b94-9597-85c18758c18e,2024-02-13T22:05:19.263Z,2024-04-02T12:59:16.898Z,,,
2024-02-13,ionq,Harmony,11,3,1000,"{""00"": 8, ""10"": 12, ""01"": 9, ""11"": 971}",0.971,arn:aws:braket:us-east-1:835581428919:quantum-task/0bec9325-e40a-45a8-be15-365a3b8a7f9e,2024-02-13T22:05:55.544Z,2024-04-02T17:19:07.318Z,,,
2024-02-13,ionq,Harmony,00,5,1000,"{""00"": 894, ""10"": 22, ""01"": 41, ""11"": 43}",0.894,arn:aws:braket:us-east-1:835581428919:quantum-task/0c34814a-25a5-4288-a83f-06dd6d667570,2024-02-13T22:03:15.538Z,2024-04-02T12:00:31.422Z,,,
2024-02-13,ionq,Harmony,11,2,1000,"{""00"": 20, ""10"": 962, ""01"": 12, ""11"": 6}",0.962,arn:aws:braket:us-east-1:835581428919:quantum-task/0c35ff9d-1896-46f9-9ef6-20cf30693810,2024-02-13T22:07:39.263Z,2024-04-03T10:09:26.717Z,,,
2024-02-13,ionq,Harmony,11,3,1000,"{""00"": 17, ""10"": 43, ""01"": 24, ""11"": 916}",0.916,arn:aws:braket:us-east-1:835581428919:quantum-task/0c4e9417-c5ef-4861-865d-5024cf220f75,2024-02-13T22:05:39.256Z,2024-04-02T17:02:41.941Z,,,
2024-02-13,ionq,Harmony,01,4,1000,"{""00"": 25, ""10"": 950, ""01"": 12, ""11"": 13}",0.95,arn:aws:braket:us-east-1:835581428919:quantum-task/0cfcbaaa-c6d2-41ca-8bf9-2e97fb9fcce5,2024-02-13T22:03:07.130Z,2024-04-01T15:46:48.258Z,,,
2024-02-13,ionq,Harmony,11,6,1000,"{""00"": 47, ""10"": 33, ""01"": 23, ""11"": 897}",0.897,arn:aws:braket:us-east-1:835581428919:quantum-task/0d371916-f14f-432e-899d-2afa63b8f0af,2024-02-13T22:06:33.843Z,2024-04-03T01:45:04.707Z,,,
2024-02-13,ionq,Harmony,00,5,1000,"{""00"": 918, ""10"": 24, ""01"": 41, ""11"": 17}",0.918,arn:aws:braket:us-east-1:835581428919:quantum-task/0e080344-7698-4d59-a861-4bec74bdf790,2024-02-13T22:05:49.099Z,2024-04-02T17:13:35.197Z,,,
2024-02-13,ionq,Harmony,00,6,1000,"{""00"": 938, ""10"": 22, ""01"": 20, ""11"": 20}",0.938,arn:aws:braket:us-east-1:835581428919:quantum-task/0e465ab2-5d71-4d30-af34-30183fe9e5de,2024-02-13T22:08:22.840Z,2024-04-03T13:07:39.973Z,,,
2024-02-13,ionq,Harmony,10,4,1000,"{""00"": 26, ""10"": 33, ""01"": 82, ""11"": 859}",0.859,arn:aws:braket:us-east-1:835581428919:quantum-task/0e600d7d-4f29-4bcf-9a4f-ed48a13fd3c3,2024-02-13T22:05:31.435Z,2024-04-02T16:54:46.449Z,,,
2024-02-13,ionq,Harmony,01,6,1000,"{""00"": 15, ""10"": 37, ""01"": 914, ""11"": 34}",0.914,arn:aws:braket:us-east-1:835581428919:quantum-task/0e76b35c-d1d7-4c16-8bb0-1ecd31d70b80,2024-02-13T22:06:41.812Z,2024-04-03T02:12:57.376Z,,,
2024-02-13,ionq,Harmony,01,2,1000,"{""00"": 13, ""10"": 8, ""01"": 31, ""11"": 948}",0.948,arn:aws:braket:us-east-1:835581428919:quantum-task/0ed79c3b-3f83-4905-8d81-c491822acaa5,2024-02-13T22:05:38.400Z,2024-04-02T17:01:12.303Z,,,
2024-02-13,ionq,Harmony,00,1,1000,"{""00"": 991, ""01"": 8, ""11"": 1}",0.991,arn:aws:braket:us-east-1:835581428919:quantum-task/0ee71fac-2f88-438f-bd67-e7b1d079bf79,2024-02-13T22:05:10.721Z,2024-04-02T12:52:41.076Z,,,
2024-02-13,ionq,Harmony,11,5,1000,"{""00"": 27, ""10"": 17, ""01"": 950, ""11"": 6}",0.95,arn:aws:braket:us-east-1:835581428919:quantum-task/0ef4eb17-1e6b-4128-b821-4259e296c6f4,2024-02-13T22:07:03.451Z,2024-04-03T06:59:49.024Z,,,
2024-02-13,ionq,Harmony,01,2,1000,"{""00"": 8, ""10"": 5, ""01"": 10, ""11"": 977}",0.977,arn:aws:braket:us-east-1:835581428919:quantum-task/0f294247-cb3d-4a9f-9798-e4269bc6f11d,2024-02-13T22:06:17.289Z,2024-04-02T23:58:06.116Z,,,
2024-02-13,ionq,Harmony,00,1,1000,"{""00"": 989, ""01"": 7, ""11"": 4}",0.989,arn:aws:braket:us-east-1:835581428919:quantum-task/0f5d2fd2-d4ee-4b99-9da7-c88972c2a3b0,2024-02-13T22:08:41.868Z,2024-04-03T18:39:23.135Z,,,
2024-02-13,ionq,Harmony,01,2,1000,"{""00"": 10, ""10"": 5, ""01"": 25, ""11"": 960}",0.96,arn:aws:braket:us-east-1:835581428919:quantum-task/0f8c2c39-5d8c-4b6b-a80b-4a82cf002a2b,2024-02-13T22:06:33.064Z,2024-04-03T01:44:09.934Z,,,
2024-02-13,ionq,Harmony,00,5,1000,"{""00"": 935, ""10"": 17, ""01"": 25, ""11"": 23}",0.935,arn:aws:braket:us-east-1:835581428919:quantum-task/0fd3c7b6-9ed8-4d52-b209-eaedbf07e886,2024-02-13T22:05:07.256Z,2024-04-02T12:50:13.299Z,,,
2024-02-13,ionq,Harmony,00,1,1000,"{""00"": 987, ""10"": 2, ""01"": 10, ""11"": 1}",0.987,arn:aws:braket:us-east-1:835581428919:quantum-task/0fd4583d-4a3f-48a7-ab22-294f4f5ff3bc,2024-02-13T22:02:59.901Z,2024-04-01T15:35:56.727Z,,,
2024-02-13,ionq,Harmony,10,6,1000,"{""00"": 36, ""10"": 914, ""01"": 32, ""11"": 18}",0.914,arn:aws:braket:us-east-1:835581428919:quantum-task/0ff40b6d-2bcf-44f1-92d5-f88daf1d2cb8,2024-02-13T22:07:51.428Z,2024-04-03T11:01:24.993Z,,,
2024-02-13,ionq,Harmony,00,6,1000,"{""00"": 919, ""10"": 12, ""01"": 29, ""11"": 40}",0.919,arn:aws:braket:us-east-1:835581428919:quantum-task/0fff939c-b93d-49e0-a48d-8d2583dff1fb,2024-02-13T22:05:52.364Z,2024-04-02T17:17:40.712Z,,,
2024-02-13,ionq,Harmony,10,3,1000,"{""00"": 18, ""10"": 9, ""01"": 964, ""11"": 9}",0.964,arn:aws:braket:us-east-1:835581428919:quantum-task/101ccb7d-636b-496f-9a6d-66e95d145ba8,2024-02-13T22:06:43.687Z,2024-04-03T02:14:37.712Z,,,
2024-02-13,ionq,Harmony,11,4,1000,"{""00"": 15, ""10"": 8, ""01"": 949, ""11"": 28}",0.949,arn:aws:braket:us-east-1:835581428919:quantum-task/105c4c82-b15f-46dc-a217-8ecb5dc241e3,2024-02-13T22:06:55.195Z,2024-04-03T04:17:54.811Z,,,
2024-02-13,ionq,Harmony,11,1,1000,"{""00"": 10, ""10"": 971, ""01"": 1, ""11"": 18}",0.971,arn:aws:braket:us-east-1:835581428919:quantum-task/107e90ac-f329-4c7b-bf27-310973db1e5d,2024-02-13T22:06:11.700Z,2024-04-02T18:05:09.091Z,,,
2024-02-13,ionq,Harmony,11,5,1000,"{""00"": 32, ""10"": 21, ""01"": 929, ""11"": 18}",0.929,arn:aws:braket:us-east-1:835581428919:quantum-task/10fc7c70-0c97-4dcb-a1d3-b2a20fed16c6,2024-02-13T22:03:27.289Z,2024-04-02T12:26:38.731Z,,,
2024-02-13,ionq,Harmony,00,5,1000,"{""00"": 943, ""10"": 9, ""01"": 32, ""11"": 16}",0.943,arn:aws:braket:us-east-1:835581428919:quantum-task/1134847e-1031-452e-9736-761441da0cbd,2024-02-13T22:05:48.073Z,2024-04-02T17:12:17.301Z,,,
2024-02-13,ionq,Harmony,00,1,1000,"{""00"": 984, ""10"": 8, ""01"": 7, ""11"": 1}",0.984,arn:aws:braket:us-east-1:835581428919:quantum-task/1143377f-6e48-47dd-8191-5ce9fa6fdad7,2024-02-13T22:05:55.160Z,2024-04-02T17:19:05.504Z,,,
2024-02-13,ionq,Harmony,11,3,1000,"{""00"": 9, ""10"": 17, ""01"": 16, ""11"": 958}",0.958,arn:aws:braket:us-east-1:835581428919:quantum-task/11c21156-654d-4b66-9b44-591ac31950b6,2024-02-13T22:07:36.886Z,2024-04-03T08:48:39.280Z,,,
2024-02-13,ionq,Harmony,00,5,1000,"{""00"": 889, ""10"": 15, ""01"": 54, ""11"": 42}",0.889,arn:aws:braket:us-east-1:835581428919:quantum-task/11f1274f-9417-4647-9965-66cf3eb4ff74,2024-02-13T22:07:44.949Z,2024-04-03T10:15:17.584Z,,,
2024-02-13,ionq,Harmony,01,6,1000,"{""00"": 41, ""10"": 38, ""01"": 884, ""11"": 37}",0.884,arn:aws:braket:us-east-1:835581428919:quantum-task/12134315-f4fd-408d-8b2d-6d0dd1daf172,2024-02-13T22:02:17.453Z,2024-03-31T09:33:07.720Z,,,
2024-02-13,ionq,Harmony,10,4,1000,"{""00"": 21, ""10"": 46, ""01"": 95, ""11"": 838}",0.838,arn:aws:braket:us-east-1:835581428919:quantum-task/12a1b7d1-ec86-4f95-a740-825c888faaf8,2024-02-13T22:05:30.636Z,2024-04-02T16:53:29.899Z,,,
2024-02-13,ionq,Harmony,11,3,1000,"{""00"": 16, ""10"": 47, ""01"": 52, ""11"": 885}",0.885,arn:aws:braket:us-east-1:835581428919:quantum-task/12b210f8-e896-4ebf-b523-78eeb839d411,2024-02-13T22:07:32.379Z,2024-04-03T08:17:50.368Z,,,
2024-02-13,ionq,Harmony,00,4,1000,"{""00"": 971, ""10"": 11, ""01"": 8, ""11"": 10}",0.971,arn:aws:braket:us-east-1:835581428919:quantum-task/12c5af68-c35d-4b3b-b237-f5bb00f85f13,2024-02-13T22:02:42.154Z,2024-04-01T07:53:14.321Z,,,
2024-02-13,ionq,Harmony,00,3,1000,"{""00"": 955, ""10"": 10, ""01"": 19, ""11"": 16}",0.955,arn:aws:braket:us-east-1:835581428919:quantum-task/12d34591-179e-45f3-a0cc-bbf7d0febf6e,2024-02-13T22:08:41.097Z,2024-04-03T18:22:45.703Z,,,
2024-02-13,ionq,Harmony,01,1,1000,"{""00"": 11, ""10"": 3, ""01"": 978, ""11"": 8}",0.978,arn:aws:braket:us-east-1:835581428919:quantum-task/12f88feb-a3c7-4420-bd31-43976727dec4,2024-02-13T22:07:54.382Z,2024-04-03T11:01:42.726Z,,,
2024-02-13,ionq,Harmony,11,4,1000,"{""00"": 17, ""10"": 6, ""01"": 952, ""11"": 25}",0.952,arn:aws:braket:us-east-1:835581428919:quantum-task/132214a0-fe60-4292-98ec-08eb11faf766,2024-02-13T22:06:06.991Z,2024-04-02T18:02:22.898Z,,,
2024-02-13,ionq,Harmony,00,5,1000,"{""00"": 925, ""10"": 15, ""01"": 26, ""11"": 34}",0.925,arn:aws:braket:us-east-1:835581428919:quantum-task/134faa9d-64b9-4c62-92f3-9cc3dc6201b6,2024-02-13T22:06:55.591Z,2024-04-03T04:18:35.073Z,,,
2024-02-13,ionq,Harmony,10,5,1000,"{""00"": 18, ""10"": 932, ""01"": 15, ""11"": 35}",0.932,arn:aws:braket:us-east-1:835581428919:quantum-task/136f5c59-6850-4f74-ae45-ff12a24e3486,2024-02-13T22:03:06.649Z,2024-04-01T15:46:14.362Z,,,
